1.0,200.0,85.0,2.0
0.52,104.0,44.72,1.04
0.63,126.0,54.81,1.26
0.82,164.0,72.16,1.64
1.62,324.0,144.18,3.24
0.68,136.0,61.2,1.36
0.69,138.0,62.79,1.38
0.72,144.0,66.24,1.44
1.53,306.0,142.29,3.06
0.57,114.0,53.58,1.14
1.18,236.0,112.1,2.36
1.65,330.0,158.4,3.3
1.9,380.0,184.3,3.8
1.53,306.0,149.94,3.06
1.33,266.0,131.67,2.66
0.58,116.0,58.0,1.16
0.97,194.0,97.97,1.94
0.85,170.0,86.7,1.7
1.84,368.0,189.52,3.68
0.53,106.0,55.12,1.06
0.55,110.0,57.75,1.1
1.59,318.0,168.54,3.18
1.41,282.0,150.87,2.82
1.34,268.0,144.72,2.68
0.72,144.0,78.48,1.44
1.97,394.0,216.7,3.94
0.97,194.0,107.67,1.94
1.33,266.0,148.96,2.66
1.39,278.0,157.07,2.78
1.8,360.0,205.2,3.6
1.88,376.0,216.2,3.76
0.77,154.0,89.32,1.54
1.05,210.0,122.85,2.1
1.45,290.0,171.1,2.9
0.84,168.0,99.96,1.68
1.18,236.0,141.6,2.36
1.66,332.0,200.86,3.32
1.9,380.0,231.8,3.8
1.78,356.0,218.94,3.56
0.89,178.0,110.36,1.78
1.84,368.0,230.0,3.68
1.36,272.0,171.36,2.72
1.63,326.0,207.01,3.26
1.33,266.0,170.24,2.66
1.29,258.0,166.41,2.58
2.66,266.0,1.33,2.66
1.28,128.0,1.28,1.28
1.14,114.0,1.71,1.14
1.08,108.0,2.16,1.08
1.96,196.0,4.9,1.96
3.8,380.0,11.4,3.8
3.88,388.0,13.58,3.88
2.38,238.0,9.52,2.38
1.16,116.0,5.22,1.16
1.46,146.0,7.3,1.46
2.82,282.0,15.51,2.82
2.42,242.0,14.52,2.42
3.2,320.0,20.8,3.2
1.68,168.0,11.76,1.68
1.38,138.0,10.35,1.38
3.18,318.0,25.44,3.18
2.06,206.0,17.51,2.06
1.28,128.0,11.52,1.28
3.6,360.0,34.2,3.6
1.32,132.0,13.2,1.32
3.04,304.0,31.92,3.04
3.34,334.0,36.74,3.34
3.1,310.0,35.65,3.1
3.34,334.0,40.08,3.34
1.9,190.0,23.75,1.9
2.56,256.0,33.28,2.56
2.0,200.0,27.0,2.0
2.82,282.0,39.48,2.82
3.9,390.0,56.55,3.9
2.0,200.0,30.0,2.0
1.06,106.0,16.43,1.06
2.78,278.0,44.48,2.78
1.34,134.0,22.11,1.34
3.46,346.0,58.82,3.46
1.16,116.0,20.3,1.16
1.54,154.0,27.72,1.54
2.94,294.0,54.39,2.94
2.44,244.0,46.36,2.44
2.98,298.0,58.11,2.98
2.0,200.0,40.0,2.0
2.74,274.0,56.17,2.74
3.54,354.0,74.34,3.54
3.8,380.0,81.7,3.8
3.0,300.0,66.0,3.0
3.08,308.0,69.3,3.08
1.04,104.0,23.92,1.04
1.72,172.0,40.42,1.72
2.0,200.0,48.0,2.0
1.6,160.0,39.2,1.6
2.9,290.0,72.5,2.9
1.26,126.0,32.13,1.26
2.22,222.0,57.72,2.22
1.4,140.0,37.1,1.4
3.4,340.0,91.8,3.4
1.28,128.0,35.2,1.28
1.06,106.0,29.68,1.06
3.36,336.0,95.76,3.36
2.86,286.0,82.94,2.86
2.76,276.0,81.42,2.76
2.0,200.0,60.0,2.0
3.18,318.0,96.99,3.18
3.54,354.0,109.74,3.54
4.0,400.0,126.0,4.0
3.52,352.0,112.64,3.52
1.64,164.0,53.3,1.64
3.04,304.0,100.32,3.04
2.08,208.0,69.68,2.08
1.58,158.0,53.72,1.58
1.74,174.0,60.03,1.74
2.86,286.0,100.1,2.86
3.36,336.0,119.28,3.36
1.18,118.0,42.48,1.18
1.92,192.0,70.08,1.92
1.18,118.0,43.66,1.18
2.1,210.0,78.75,2.1
2.0,200.0,76.0,2.0
1.96,196.0,75.46,1.96
2.8,280.0,109.2,2.8
1.74,174.0,68.73,1.74
3.04,304.0,121.6,3.04
1.34,134.0,54.27,1.34
3.24,324.0,132.84,3.24
2.08,208.0,86.32,2.08
1.82,182.0,76.44,1.82
1.98,198.0,84.15,1.98
3.7,370.0,159.1,3.7
3.66,366.0,159.21,3.66
1.32,132.0,58.08,1.32
3.28,328.0,145.96,3.28
3.44,344.0,154.8,3.44
3.64,364.0,165.62,3.64
1.74,174.0,80.04,1.74
1.2,120.0,55.8,1.2
2.48,248.0,116.56,2.48
2.88,288.0,136.8,2.88
3.62,362.0,173.76,3.62
1.96,196.0,95.06,1.96
1.24,124.0,60.76,1.24
1.44,144.0,71.28,1.44
1.86,186.0,93.0,1.86
3.66,366.0,184.83,3.66
2.56,256.0,130.56,2.56
1.62,162.0,83.43,1.62
2.06,206.0,107.12,2.06
2.58,258.0,135.45,2.58
3.26,326.0,172.78,3.26
1.64,164.0,87.74,1.64
3.32,332.0,179.28,3.32
3.44,344.0,187.48,3.44
2.54,254.0,139.7,2.54
3.82,382.0,212.01,3.82
3.88,388.0,217.28,3.88
2.52,252.0,142.38,2.52
3.76,376.0,214.32,3.76
1.66,166.0,95.45,1.66
3.82,382.0,221.56,3.82
1.54,154.0,90.09,1.54
2.74,274.0,161.66,2.74
2.82,282.0,167.79,2.82
2.76,276.0,165.6,2.76
1.86,186.0,112.53,1.86
1.56,156.0,95.16,1.56
1.66,166.0,102.09,1.66
2.16,216.0,133.92,2.16
3.4,340.0,212.5,3.4
3.2,320.0,201.6,3.2
3.18,318.0,201.93,3.18
1.6,160.0,102.4,1.6
3.14,314.0,202.53,3.14
3.03,202.0,1.01,2.02
4.35,290.0,2.9,2.9
6.0,400.0,6.0,4.0
1.95,130.0,2.6,1.3
4.44,296.0,7.4,2.96
2.97,198.0,5.94,1.98
2.97,198.0,6.93,1.98
5.61,374.0,14.96,3.74
1.62,108.0,4.86,1.08
5.01,334.0,16.7,3.34
5.01,334.0,18.37,3.34
5.67,378.0,22.68,3.78
4.11,274.0,17.81,2.74
5.25,350.0,24.5,3.5
4.68,312.0,23.4,3.12
2.4,160.0,12.8,1.6
3.21,214.0,18.19,2.14
2.25,150.0,13.5,1.5
5.67,378.0,35.91,3.78
3.48,232.0,23.2,2.32
3.27,218.0,22.89,2.18
3.99,266.0,29.26,2.66
5.4,360.0,41.4,3.6
3.24,216.0,25.92,2.16
2.61,174.0,21.75,1.74
5.04,336.0,43.68,3.36
5.79,386.0,52.11,3.86
4.29,286.0,40.04,2.86
3.81,254.0,36.83,2.54
1.98,132.0,19.8,1.32
2.79,186.0,28.83,1.86
2.43,162.0,25.92,1.62
2.13,142.0,23.43,1.42
4.71,314.0,53.38,3.14
2.43,162.0,28.35,1.62
5.94,396.0,71.28,3.96
5.07,338.0,62.53,3.38
5.46,364.0,69.16,3.64
2.55,170.0,33.15,1.7
4.11,274.0,54.8,2.74
5.01,334.0,68.47,3.34
2.04,136.0,28.56,1.36
2.58,172.0,36.98,1.72
4.08,272.0,59.84,2.72
3.15,210.0,47.25,2.1
4.53,302.0,69.46,3.02
2.01,134.0,31.49,1.34
4.95,330.0,79.2,3.3
1.8,120.0,29.4,1.2
1.62,108.0,27.0,1.08
5.61,374.0,95.37,3.74
3.09,206.0,53.56,2.06
2.34,156.0,41.34,1.56
4.92,328.0,88.56,3.28
2.07,138.0,37.95,1.38
2.88,192.0,53.76,1.92
2.64,176.0,50.16,1.76
5.19,346.0,100.34,3.46
4.77,318.0,93.81,3.18
4.26,284.0,85.2,2.84
1.77,118.0,35.99,1.18
3.51,234.0,72.54,2.34
3.66,244.0,76.86,2.44
3.63,242.0,77.44,2.42
4.98,332.0,107.9,3.32
2.88,192.0,63.36,1.92
4.14,276.0,92.46,2.76
4.29,286.0,97.24,2.86
2.94,196.0,67.62,1.96
5.46,364.0,127.4,3.64
3.48,232.0,82.36,2.32
2.55,170.0,61.2,1.7
5.7,380.0,138.7,3.8
4.47,298.0,110.26,2.98
4.74,316.0,118.5,3.16
3.21,214.0,81.32,2.14
3.3,220.0,84.7,2.2
4.11,274.0,106.86,2.74
1.65,110.0,43.45,1.1
3.63,242.0,96.8,2.42
3.09,206.0,83.43,2.06
4.44,296.0,121.36,2.96
1.8,120.0,49.8,1.2
1.59,106.0,44.52,1.06
2.34,156.0,66.3,1.56
4.35,290.0,124.7,2.9
3.81,254.0,110.49,2.54
5.28,352.0,154.88,3.52
5.22,348.0,154.86,3.48
2.28,152.0,68.4,1.52
2.31,154.0,70.07,1.54
3.66,244.0,112.24,2.44
3.36,224.0,104.16,2.24
3.81,254.0,119.38,2.54
4.02,268.0,127.3,2.68
2.01,134.0,64.32,1.34
3.36,224.0,108.64,2.24
4.11,274.0,134.26,2.74
5.73,382.0,189.09,3.82
2.37,158.0,79.0,1.58
3.27,218.0,110.09,2.18
2.04,136.0,69.36,1.36
1.95,130.0,66.95,1.3
3.78,252.0,131.04,2.52
2.64,176.0,92.4,1.76
1.71,114.0,60.42,1.14
5.79,386.0,206.51,3.86
4.05,270.0,145.8,2.7
5.01,334.0,182.03,3.34
3.57,238.0,130.9,2.38
5.64,376.0,208.68,3.76
1.68,112.0,62.72,1.12
5.82,388.0,219.22,3.88
5.82,388.0,221.16,3.88
3.12,208.0,119.6,2.08
3.36,224.0,129.92,2.24
5.4,360.0,210.6,3.6
5.73,382.0,225.38,3.82
4.83,322.0,191.59,3.22
2.7,180.0,108.0,1.8
3.09,206.0,124.63,2.06
2.1,140.0,85.4,1.4
5.79,386.0,237.39,3.86
4.77,318.0,197.16,3.18
5.25,350.0,218.75,3.5
5.76,384.0,241.92,3.84
5.7,380.0,241.3,3.8
2.28,152.0,97.28,1.52
2.97,198.0,127.71,1.98
5.16,258.0,1.29,2.58
3.96,198.0,1.98,1.98
4.08,204.0,3.06,2.04
5.96,298.0,5.96,2.98
3.96,198.0,4.95,1.98
6.8,340.0,10.2,3.4
6.68,334.0,11.69,3.34
5.6,280.0,11.2,2.8
6.8,340.0,15.3,3.4
4.36,218.0,10.9,2.18
3.84,192.0,10.56,1.92
3.0,150.0,9.0,1.5
4.52,226.0,14.69,2.26
3.84,192.0,13.44,1.92
3.44,172.0,12.9,1.72
4.4,220.0,17.6,2.2
3.76,188.0,15.98,1.88
6.12,306.0,27.54,3.06
6.28,314.0,29.83,3.14
5.4,270.0,27.0,2.7
5.04,252.0,26.46,2.52
7.2,360.0,39.6,3.6
7.8,390.0,44.85,3.9
3.2,160.0,19.2,1.6
6.32,316.0,39.5,3.16
5.68,284.0,36.92,2.84
2.2,110.0,14.85,1.1
4.68,234.0,32.76,2.34
6.32,316.0,45.82,3.16
3.92,196.0,29.4,1.96
3.6,180.0,27.9,1.8
6.68,334.0,53.44,3.34
6.84,342.0,56.43,3.42
5.68,284.0,48.28,2.84
4.4,220.0,38.5,2.2
5.96,298.0,53.64,2.98
5.88,294.0,54.39,2.94
4.72,236.0,44.84,2.36
2.4,120.0,23.4,1.2
2.68,134.0,26.8,1.34
7.04,352.0,72.16,3.52
3.12,156.0,32.76,1.56
2.6,130.0,27.95,1.3
7.0,350.0,77.0,3.5
7.92,396.0,89.1,3.96
5.48,274.0,63.02,2.74
4.88,244.0,57.34,2.44
5.24,262.0,62.88,2.62
4.44,222.0,54.39,2.22
5.12,256.0,64.0,2.56
6.24,312.0,79.56,3.12
5.16,258.0,67.08,2.58
2.88,144.0,38.16,1.44
4.6,230.0,62.1,2.3
3.36,168.0,46.2,1.68
7.08,354.0,99.12,3.54
6.52,326.0,92.91,3.26
2.72,136.0,39.44,1.36
6.72,336.0,99.12,3.36
7.36,368.0,110.4,3.68
3.96,198.0,60.39,1.98
7.44,372.0,115.32,3.72
4.08,204.0,64.26,2.04
5.72,286.0,91.52,2.86
8.0,400.0,130.0,4.0
2.56,128.0,42.24,1.28
4.44,222.0,74.37,2.22
2.84,142.0,48.28,1.42
4.0,200.0,69.0,2.0
4.52,226.0,79.1,2.26
4.84,242.0,85.91,2.42
7.32,366.0,131.76,3.66
6.76,338.0,123.37,3.38
3.2,160.0,59.2,1.6
2.8,140.0,52.5,1.4
3.68,184.0,69.92,1.84
3.6,180.0,69.3,1.8
7.24,362.0,141.18,3.62
3.0,150.0,59.25,1.5
3.32,166.0,66.4,1.66
6.28,314.0,127.17,3.14
5.68,284.0,116.44,2.84
3.92,196.0,81.34,1.96
7.84,392.0,164.64,3.92
7.44,372.0,158.1,3.72
6.68,334.0,143.62,3.34
7.36,368.0,160.08,3.68
5.72,286.0,125.84,2.86
7.64,382.0,169.99,3.82
2.88,144.0,64.8,1.44
7.92,396.0,180.18,3.96
7.2,360.0,165.6,3.6
3.28,164.0,76.26,1.64
7.6,380.0,178.6,3.8
4.52,226.0,107.35,2.26
3.36,168.0,80.64,1.68
7.56,378.0,183.33,3.78
2.12,106.0,51.94,1.06
2.04,102.0,50.49,1.02
7.96,398.0,199.0,3.98
2.8,140.0,70.7,1.4
7.72,386.0,196.86,3.86
6.36,318.0,163.77,3.18
4.84,242.0,125.84,2.42
6.64,332.0,174.3,3.32
5.04,252.0,133.56,2.52
5.04,252.0,134.82,2.52
5.24,262.0,141.48,2.62
4.92,246.0,134.07,2.46
7.44,372.0,204.6,3.72
5.36,268.0,148.74,2.68
7.52,376.0,210.56,3.76
6.08,304.0,171.76,3.04
3.84,192.0,109.44,1.92
7.08,354.0,203.55,3.54
4.32,216.0,125.28,2.16
3.72,186.0,108.81,1.86
7.76,388.0,228.92,3.88
5.28,264.0,157.08,2.64
7.52,376.0,225.6,3.76
4.72,236.0,142.78,2.36
3.28,164.0,100.04,1.64
7.88,394.0,242.31,3.94
6.36,318.0,197.16,3.18
4.52,226.0,141.25,2.26
3.52,176.0,110.88,1.76
3.2,160.0,101.6,1.6
6.56,328.0,209.92,3.28
3.68,184.0,118.68,1.84
7.95,318.0,1.59,3.18
8.05,322.0,3.22,3.22
6.35,254.0,3.81,2.54
2.9,116.0,2.32,1.16
7.45,298.0,7.45,2.98
6.95,278.0,8.34,2.78
3.85,154.0,5.39,1.54
3.3,132.0,5.28,1.32
6.95,278.0,12.51,2.78
3.85,154.0,7.7,1.54
4.65,186.0,10.23,1.86
4.5,180.0,10.8,1.8
5.2,208.0,13.52,2.08
6.45,258.0,18.06,2.58
2.55,102.0,7.65,1.02
8.2,328.0,26.24,3.28
4.1,164.0,13.94,1.64
2.75,110.0,9.9,1.1
8.1,324.0,30.78,3.24
3.45,138.0,13.8,1.38
4.65,186.0,19.53,1.86
6.0,240.0,26.4,2.4
8.85,354.0,40.71,3.54
5.6,224.0,26.88,2.24
4.0,160.0,20.0,1.6
8.25,330.0,42.9,3.3
7.8,312.0,42.12,3.12
9.85,394.0,55.16,3.94
4.2,168.0,24.36,1.68
8.8,352.0,52.8,3.52
6.65,266.0,41.23,2.66
5.1,204.0,32.64,2.04
7.85,314.0,51.81,3.14
7.95,318.0,54.06,3.18
4.45,178.0,31.15,1.78
4.85,194.0,34.92,1.94
4.7,188.0,34.78,1.88
7.0,280.0,53.2,2.8
3.9,156.0,30.42,1.56
5.4,216.0,43.2,2.16
7.45,298.0,61.09,2.98
7.8,312.0,65.52,3.12
8.3,332.0,71.38,3.32
5.2,208.0,45.76,2.08
5.05,202.0,45.45,2.02
6.7,268.0,61.64,2.68
6.75,270.0,63.45,2.7
3.85,154.0,36.96,1.54
7.65,306.0,74.97,3.06
7.25,290.0,72.5,2.9
8.15,326.0,83.13,3.26
5.8,232.0,60.32,2.32
3.7,148.0,39.22,1.48
4.35,174.0,46.98,1.74
4.7,188.0,51.7,1.88
8.6,344.0,96.32,3.44
3.8,152.0,43.32,1.52
3.3,132.0,38.28,1.32
3.5,140.0,41.3,1.4
9.6,384.0,115.2,3.84
7.45,298.0,90.89,2.98
5.9,236.0,73.16,2.36
5.0,200.0,63.0,2.0
9.9,396.0,126.72,3.96
6.35,254.0,82.55,2.54
3.2,128.0,42.24,1.28
3.15,126.0,42.21,1.26
9.15,366.0,124.44,3.66
3.65,146.0,50.37,1.46
5.7,228.0,79.8,2.28
3.7,148.0,52.54,1.48
4.95,198.0,71.28,1.98
7.4,296.0,108.04,2.96
5.05,202.0,74.74,2.02
6.05,242.0,90.75,2.42
6.45,258.0,98.04,2.58
3.3,132.0,50.82,1.32
5.85,234.0,91.26,2.34
9.35,374.0,147.73,3.74
4.45,178.0,71.2,1.78
8.9,356.0,144.18,3.56
3.15,126.0,51.66,1.26
5.2,208.0,86.32,2.08
4.3,172.0,72.24,1.72
7.7,308.0,130.9,3.08
5.85,234.0,100.62,2.34
9.55,382.0,166.17,3.82
2.55,102.0,44.88,1.02
7.9,316.0,140.62,3.16
3.3,132.0,59.4,1.32
5.45,218.0,99.19,2.18
4.05,162.0,74.52,1.62
7.4,296.0,137.64,2.96
4.85,194.0,91.18,1.94
4.4,176.0,83.6,1.76
4.8,192.0,92.16,1.92
3.05,122.0,59.17,1.22
4.2,168.0,82.32,1.68
4.55,182.0,90.09,1.82
4.6,184.0,92.0,1.84
7.7,308.0,155.54,3.08
4.8,192.0,97.92,1.92
7.65,306.0,157.59,3.06
9.15,366.0,190.32,3.66
5.3,212.0,111.3,2.12
9.15,366.0,193.98,3.66
7.25,290.0,155.15,2.9
2.75,110.0,59.4,1.1
6.95,278.0,151.51,2.78
7.3,292.0,160.6,2.92
4.25,170.0,94.35,1.7
2.75,110.0,61.6,1.1
4.1,164.0,92.66,1.64
6.4,256.0,145.92,2.56
3.3,132.0,75.9,1.32
5.95,238.0,138.04,2.38
2.75,110.0,64.35,1.1
9.75,390.0,230.1,3.9
5.4,216.0,128.52,2.16
3.95,158.0,94.8,1.58
7.5,300.0,181.5,3.0
4.95,198.0,120.78,1.98
5.55,222.0,136.53,2.22
5.8,232.0,143.84,2.32
2.8,112.0,70.0,1.12
8.9,356.0,224.28,3.56
6.5,260.0,165.1,2.6
3.05,122.0,78.08,1.22
9.05,362.0,233.49,3.62
5.76,192.0,0.96,1.92
11.16,372.0,3.72,3.72
11.64,388.0,5.82,3.88
5.7,190.0,3.8,1.9
7.08,236.0,5.9,2.36
10.98,366.0,10.98,3.66
3.9,130.0,4.55,1.3
12.0,400.0,16.0,4.0
9.12,304.0,13.68,3.04
10.32,344.0,17.2,3.44
4.32,144.0,7.92,1.44
9.48,316.0,18.96,3.16
6.42,214.0,13.91,2.14
10.38,346.0,24.22,3.46
4.68,156.0,11.7,1.56
5.64,188.0,15.04,1.88
10.32,344.0,29.24,3.44
4.62,154.0,13.86,1.54
7.26,242.0,22.99,2.42
6.78,226.0,22.6,2.26
4.02,134.0,14.07,1.34
4.32,144.0,15.84,1.44
3.72,124.0,14.26,1.24
7.56,252.0,30.24,2.52
10.5,350.0,43.75,3.5
6.72,224.0,29.12,2.24
5.7,190.0,25.65,1.9
4.38,146.0,20.44,1.46
9.3,310.0,44.95,3.1
4.44,148.0,22.2,1.48
4.14,138.0,21.39,1.38
9.24,308.0,49.28,3.08
10.68,356.0,58.74,3.56
9.9,330.0,56.1,3.3
6.72,224.0,39.2,2.24
3.48,116.0,20.88,1.16
9.24,308.0,56.98,3.08
6.48,216.0,41.04,2.16
5.52,184.0,35.88,1.84
5.16,172.0,34.4,1.72
11.16,372.0,76.26,3.72
4.56,152.0,31.92,1.52
6.9,230.0,49.45,2.3
3.36,112.0,24.64,1.12
11.64,388.0,87.3,3.88
8.16,272.0,62.56,2.72
11.94,398.0,93.53,3.98
9.36,312.0,74.88,3.12
9.06,302.0,73.99,3.02
5.16,172.0,43.0,1.72
5.46,182.0,46.41,1.82
8.1,270.0,70.2,2.7
8.94,298.0,78.97,2.98
4.5,150.0,40.5,1.5
4.62,154.0,42.35,1.54
4.74,158.0,44.24,1.58
6.78,226.0,64.41,2.26
5.88,196.0,56.84,1.96
5.58,186.0,54.87,1.86
7.44,248.0,74.4,2.48
9.66,322.0,98.21,3.22
5.28,176.0,54.56,1.76
9.18,306.0,96.39,3.06
7.62,254.0,81.28,2.54
6.48,216.0,70.2,2.16
9.12,304.0,100.32,3.04
5.34,178.0,59.63,1.78
4.74,158.0,53.72,1.58
10.08,336.0,115.92,3.36
4.26,142.0,49.7,1.42
7.02,234.0,83.07,2.34
5.76,192.0,69.12,1.92
8.82,294.0,107.31,2.94
7.68,256.0,94.72,2.56
5.76,192.0,72.0,1.92
10.26,342.0,129.96,3.42
3.06,102.0,39.27,1.02
11.7,390.0,152.1,3.9
11.94,398.0,157.21,3.98
6.3,210.0,84.0,2.1
3.42,114.0,46.17,1.14
6.42,214.0,87.74,2.14
5.52,184.0,76.36,1.84
4.38,146.0,61.32,1.46
10.2,340.0,144.5,3.4
10.62,354.0,152.22,3.54
11.7,390.0,169.65,3.9
4.02,134.0,58.96,1.34
7.62,254.0,113.03,2.54
5.22,174.0,78.3,1.74
10.5,350.0,159.25,3.5
3.24,108.0,49.68,1.08
9.78,326.0,151.59,3.26
11.58,386.0,181.42,3.86
11.88,396.0,188.1,3.96
6.66,222.0,106.56,2.22
8.16,272.0,131.92,2.72
7.14,238.0,116.62,2.38
10.2,340.0,168.3,3.4
6.96,232.0,116.0,2.32
4.08,136.0,68.68,1.36
3.54,118.0,60.18,1.18
8.58,286.0,147.29,2.86
7.56,252.0,131.04,2.52
10.26,342.0,179.55,3.42
8.58,286.0,151.58,2.86
8.7,290.0,155.15,2.9
5.82,194.0,104.76,1.94
6.48,216.0,117.72,2.16
10.14,338.0,185.9,3.38
10.32,344.0,190.92,3.44
11.28,376.0,210.56,3.76
6.3,210.0,118.65,2.1
3.36,112.0,63.84,1.12
9.6,320.0,184.0,3.2
9.42,314.0,182.12,3.14
4.44,148.0,86.58,1.48
3.9,130.0,76.7,1.3
4.44,148.0,88.06,1.48
4.26,142.0,85.2,1.42
3.3,110.0,66.55,1.1
6.12,204.0,124.44,2.04
5.52,184.0,113.16,1.84
4.8,160.0,99.2,1.6
11.4,380.0,237.5,3.8
6.18,206.0,129.78,2.06
7.98,266.0,168.91,2.66
8.22,274.0,175.36,2.74
10.98,366.0,236.07,3.66
6.09,174.0,0.87,1.74
9.73,278.0,2.78,2.78
10.22,292.0,4.38,2.92
10.85,310.0,6.2,3.1
6.51,186.0,4.65,1.86
11.55,330.0,9.9,3.3
11.2,320.0,11.2,3.2
7.84,224.0,8.96,2.24
5.32,152.0,6.84,1.52
8.4,240.0,12.0,2.4
12.46,356.0,19.58,3.56
10.99,314.0,18.84,3.14
5.18,148.0,9.62,1.48
9.38,268.0,18.76,2.68
10.43,298.0,22.35,2.98
4.76,136.0,10.88,1.36
10.29,294.0,24.99,2.94
11.97,342.0,30.78,3.42
9.31,266.0,25.27,2.66
7.14,204.0,20.4,2.04
10.15,290.0,30.45,2.9
11.2,320.0,35.2,3.2
11.2,320.0,36.8,3.2
7.0,200.0,24.0,2.0
8.33,238.0,29.75,2.38
8.75,250.0,32.5,2.5
9.31,266.0,35.91,2.66
7.98,228.0,31.92,2.28
8.19,234.0,33.93,2.34
6.72,192.0,28.8,1.92
8.33,238.0,36.89,2.38
13.23,378.0,60.48,3.78
3.92,112.0,18.48,1.12
11.55,330.0,56.1,3.3
4.76,136.0,23.8,1.36
6.65,190.0,34.2,1.9
10.01,286.0,52.91,2.86
10.92,312.0,59.28,3.12
10.99,314.0,61.23,3.14
4.55,130.0,26.0,1.3
13.65,390.0,79.95,3.9
3.64,104.0,21.84,1.04
7.91,226.0,48.59,2.26
5.11,146.0,32.12,1.46
12.11,346.0,77.85,3.46
6.02,172.0,39.56,1.72
12.32,352.0,82.72,3.52
12.95,370.0,88.8,3.7
9.52,272.0,66.64,2.72
6.09,174.0,43.5,1.74
6.93,198.0,50.49,1.98
3.78,108.0,28.08,1.08
12.88,368.0,97.52,3.68
8.96,256.0,69.12,2.56
10.29,294.0,80.85,2.94
8.68,248.0,69.44,2.48
9.59,274.0,78.09,2.74
7.56,216.0,62.64,2.16
13.09,374.0,110.33,3.74
4.9,140.0,42.0,1.4
4.9,140.0,42.7,1.4
8.82,252.0,78.12,2.52
3.64,104.0,32.76,1.04
10.36,296.0,94.72,2.96
13.51,386.0,125.45,3.86
4.9,140.0,46.2,1.4
11.9,340.0,113.9,3.4
11.48,328.0,111.52,3.28
5.32,152.0,52.44,1.52
13.09,374.0,130.9,3.74
12.39,354.0,125.67,3.54
7.07,202.0,72.72,2.02
4.27,122.0,44.53,1.22
4.27,122.0,45.14,1.22
9.73,278.0,104.25,2.78
4.83,138.0,52.44,1.38
10.5,300.0,115.5,3.0
3.99,114.0,44.46,1.14
7.98,228.0,90.06,2.28
10.08,288.0,115.2,2.88
9.1,260.0,105.3,2.6
9.8,280.0,114.8,2.8
6.44,184.0,76.36,1.84
12.67,362.0,152.04,3.62
9.45,270.0,114.75,2.7
7.49,214.0,92.02,2.14
10.99,314.0,136.59,3.14
10.01,286.0,125.84,2.86
6.3,180.0,80.1,1.8
11.48,328.0,147.6,3.28
10.71,306.0,139.23,3.06
10.22,292.0,134.32,2.92
11.62,332.0,154.38,3.32
9.87,282.0,132.54,2.82
3.71,106.0,50.35,1.06
11.34,324.0,155.52,3.24
13.16,376.0,182.36,3.76
6.37,182.0,89.18,1.82
6.37,182.0,90.09,1.82
6.44,184.0,92.0,1.84
4.62,132.0,66.66,1.32
