-51.77,165.33,-6.68,1.67
-34.1,108.9,-8.8,1.1
-80.91,258.39,-23.49,2.61
-87.9,290.07,23.44,2.93
-80.1,264.33,18.69,2.67
-72.0,237.6,-7.2,2.4
-53.1,175.23,-7.08,1.77
-74.1,244.53,-12.35,2.47
-80.1,264.33,-16.02,2.67
-42.3,139.59,-9.87,1.41
-58.5,193.05,-15.6,1.95
-48.14,164.34,9.96,1.66
-69.02,235.62,11.9,2.38
-80.36,284.13,11.48,2.87
-34.02,124.74,7.56,1.26
-78.57,288.09,14.55,2.91
-54.08,205.92,16.64,2.08
-48.1,183.15,12.95,1.85
-73.75,292.05,29.5,2.95
-59.5,235.62,21.42,2.38
-24.84,106.92,-3.24,1.08
-47.84,205.92,-8.32,2.08
-63.48,273.24,-13.8,2.76
-48.99,210.87,-12.78,2.13
-66.24,285.12,-20.16,2.88
-59.57,256.41,-20.72,2.59
-56.81,244.53,-22.23,2.47
-57.04,245.52,-24.8,2.48
-53.13,228.69,-25.41,2.31
-39.33,169.29,-20.52,1.71
-24.64,110.88,14.56,1.12
-34.1,153.45,15.5,1.55
-59.18,266.31,24.21,2.69
-54.34,244.53,19.76,2.47
-24.64,110.88,7.84,1.12
-61.82,278.19,16.86,2.81
-66.0,297.0,15.0,3.0
-30.58,137.61,5.56,1.39
-23.98,107.91,-4.36,1.09
-49.5,222.75,-18.0,2.25
-35.28,166.32,-5.04,1.68
-31.5,148.5,-13.5,1.5
-21.8,107.91,-3.27,1.09
-53.4,264.33,-24.03,2.67
-21.09,109.89,11.1,1.11
-29.83,155.43,14.13,1.57
-24.89,129.69,10.48,1.31
-19.19,99.99,7.07,1.01
-49.78,259.38,15.72,2.62
-35.72,186.12,9.4,1.88
-50.16,261.36,-7.92,2.64
-37.24,194.04,-7.84,1.96
-41.61,216.81,-17.52,2.19
-32.3,168.3,-15.3,1.7
-37.44,205.92,8.32,2.08
-35.64,196.02,-7.92,1.98
-34.2,188.1,-9.5,1.9
-21.24,116.82,-7.08,1.18
-24.3,133.65,-9.45,1.35
-53.28,293.04,-23.68,2.96
-23.29,135.63,5.48,1.37
-28.8,178.2,7.2,1.8
-16.2,106.92,5.4,1.08
-22.35,147.51,-5.96,1.49
-30.9,203.94,-10.3,2.06
-27.9,184.14,-11.16,1.86
-22.95,151.47,-10.71,1.53
-17.85,117.81,-9.52,1.19
-18.62,131.67,13.3,1.33
-25.34,179.19,16.29,1.81
-35.7,252.45,20.4,2.55
-19.04,134.64,9.52,1.36
-38.36,271.26,16.44,2.74
-21.0,148.5,7.5,1.5
-37.24,263.34,10.64,2.66
-19.46,137.61,-4.17,1.39
-32.76,231.66,-9.36,2.34
-16.24,114.84,-6.96,1.16
-26.88,190.08,-15.36,1.92
-21.98,155.43,-14.13,1.57
-13.0,99.0,-3.0,1.0
-28.21,214.83,-13.02,2.17
-24.83,189.09,-17.19,1.91
-25.2,207.9,-6.3,2.1
-33.72,278.19,-16.86,2.81
-34.68,286.11,-26.01,2.89
-30.47,274.23,-8.31,2.77
-23.43,210.87,-8.52,2.13
-18.37,165.33,-10.02,1.67
-23.54,211.86,-19.26,2.14
-20.6,203.94,-8.24,2.06
-27.6,273.24,-13.8,2.76
-20.5,202.95,-12.3,2.05
-23.4,231.66,-18.72,2.34
-16.45,232.65,30.55,2.35
-19.11,270.27,32.76,2.73
-10.29,145.53,16.17,1.47
-20.86,295.02,29.8,2.98
-15.4,217.8,19.8,2.2
-16.94,239.58,19.36,2.42
-9.24,130.68,9.24,1.32
-10.15,143.55,8.7,1.45
-18.13,256.41,12.95,2.59
-14.7,207.9,8.4,2.1
-8.82,124.74,-3.78,1.26
-15.54,219.78,-8.88,2.22
-9.87,139.59,-7.05,1.41
-7.84,110.88,-6.72,1.12
-7.91,111.87,-7.91,1.13
-17.99,254.43,-20.56,2.57
-19.25,272.25,-24.75,2.75
-8.4,138.6,-5.6,1.4
-8.9,176.22,-5.34,1.78
-11.96,296.01,26.91,2.99
-4.28,105.93,6.42,1.07
-8.32,205.92,10.4,2.08
-10.56,261.36,-7.92,2.64
-6.93,228.69,23.1,2.31
-3.99,131.67,9.31,1.33
-8.7,287.1,11.6,2.9
-4.86,240.57,24.3,2.43
-2.34,115.83,8.19,1.17
-5.02,248.49,10.04,2.51
-5.34,264.33,-10.68,2.67
-4.26,210.87,-10.65,2.13
-4.54,224.73,-18.16,2.27
-1.94,192.06,19.4,1.94
-1.95,193.05,13.65,1.95
-1.64,162.36,6.56,1.64
-2.56,253.44,-7.68,2.56
-2.91,288.09,-17.46,2.91
-1.73,171.27,-15.57,1.73
0.0,120.78,12.2,1.22
0.0,129.69,11.79,1.31
0.0,234.63,16.59,2.37
0.0,186.12,9.4,1.88
0.0,132.66,-4.02,1.34
0.0,183.15,-11.1,1.85
0.0,244.53,-22.23,2.47
1.38,136.62,12.42,1.38
1.17,115.83,9.36,1.17
2.77,274.23,19.39,2.77
1.13,111.87,6.78,1.13
2.18,215.82,10.9,2.18
1.58,156.42,6.32,1.58
2.68,265.32,-8.04,2.68
1.17,115.83,-7.02,1.17
2.0,198.0,-18.0,2.0
4.46,220.77,-8.92,2.23
5.18,256.41,-18.13,2.59
4.46,220.77,-17.84,2.23
11.05,218.79,-6.63,2.21
11.25,222.75,-9.0,2.25
13.85,274.23,-13.85,2.77
11.3,223.74,-13.56,2.26
7.3,144.54,-10.22,1.46
11.95,236.61,-19.12,2.39
8.75,173.25,-15.75,1.75
9.45,187.11,-18.9,1.89
11.8,233.64,-25.96,2.36
13.85,274.23,-33.24,2.77
16.86,278.19,-11.24,2.81
17.46,288.09,-23.28,2.91
13.72,194.04,19.6,1.96
12.25,173.25,15.75,1.75
7.42,104.94,-3.18,1.06
12.25,173.25,-15.75,1.75
19.6,242.55,19.6,2.45
18.56,229.68,16.24,2.32
11.68,144.54,-4.38,1.46
16.88,208.89,-18.99,2.11
16.38,180.18,10.92,1.82
20.34,223.74,11.3,2.26
26.1,287.1,-8.7,2.9
9.99,109.89,-4.44,1.11
20.07,220.77,-17.84,2.23
26.28,289.08,-26.28,2.92
13.2,130.68,5.28,1.32
24.7,244.53,-9.88,2.47
16.1,159.39,-8.05,1.61
17.5,173.25,-10.5,1.75
27.5,272.25,-19.25,2.75
15.2,150.48,-12.16,1.52
22.55,202.95,12.3,2.05
12.98,116.82,5.9,1.18
26.16,215.82,17.44,2.18
17.88,147.51,10.43,1.49
25.35,193.05,19.5,1.95
36.53,278.19,25.29,2.81
30.16,229.68,-9.28,2.32
34.06,259.38,-13.1,2.62
31.2,237.6,-14.4,2.4
26.13,198.99,-14.07,2.01
22.88,174.24,-14.08,1.76
31.92,225.72,-6.84,2.28
40.18,284.13,-11.48,2.87
38.78,274.23,-16.62,2.77
38.64,273.24,-22.08,2.76
29.82,210.87,-19.17,2.13
27.6,182.16,23.92,1.84
31.05,204.93,20.7,2.07
25.95,171.27,15.57,1.73
28.95,191.07,15.44,1.93
21.45,141.57,10.01,1.43
21.9,144.54,8.76,1.46
19.8,130.68,6.6,1.32
44.25,292.05,11.8,2.95
40.8,269.28,-8.16,2.72
16.5,108.9,-6.6,1.1
36.45,240.57,-21.87,2.43
46.24,286.11,-8.67,2.89
42.08,260.37,-15.78,2.63
43.2,267.3,-24.3,2.7
17.0,99.0,-3.0,1.0
17.51,101.97,-4.12,1.03
17.34,100.98,-6.12,1.02
43.52,253.44,-23.04,2.56
21.42,117.81,10.71,1.19
22.32,122.76,9.92,1.24
39.78,218.79,15.47,2.21
46.08,253.44,15.36,2.56
27.18,149.49,7.55,1.51
46.98,258.39,-10.44,2.61
35.64,196.02,-9.9,1.98
39.24,215.82,-13.08,2.18
25.38,139.59,-11.28,1.41
51.11,266.31,26.9,2.69
53.58,279.18,25.38,2.82
56.62,295.02,14.9,2.98
40.66,211.86,8.56,2.14
51.6,255.42,25.8,2.58
59.0,292.05,11.8,2.95
40.74,192.06,19.4,1.94
42.84,201.96,8.16,2.04
40.11,189.09,-7.64,1.91
61.74,291.06,-14.7,2.94
30.03,141.57,-8.58,1.43
46.62,219.78,-15.54,2.22
51.45,242.55,-19.6,2.45
53.55,252.45,-22.95,2.55
44.22,198.99,18.09,2.01
30.8,138.6,7.0,1.4
46.2,207.9,-6.3,2.1
23.1,103.95,-4.2,1.05
32.56,146.52,-11.84,1.48
50.82,228.69,-20.79,2.31
23.0,99.0,13.0,1.0
62.56,269.28,32.64,2.72
42.78,184.14,20.46,1.86
65.55,282.15,28.5,2.85
23.69,101.97,9.27,1.03
55.2,237.6,19.2,2.4
49.91,214.83,15.19,2.17
26.91,115.83,7.02,1.17
39.56,170.28,8.6,1.72
58.65,252.45,10.2,2.55
57.5,247.5,-7.5,2.5
51.98,223.74,-20.34,2.26
24.72,101.97,-3.09,1.03
55.2,227.7,-20.7,2.3
33.25,131.67,-5.32,1.33
55.25,218.79,-17.68,2.21
48.88,186.12,16.92,1.88
67.86,258.39,15.66,2.61
67.08,255.42,12.9,2.58
27.81,101.97,10.3,1.03
32.13,117.81,8.33,1.19
73.44,269.28,10.88,2.72
35.1,128.7,-3.9,1.3
70.28,248.49,25.1,2.51
41.44,146.52,10.36,1.48
74.48,263.34,10.64,2.66
52.08,184.14,-1.86,1.86
76.16,269.28,-5.44,2.72
41.16,145.53,-4.41,1.47
53.2,188.1,-7.6,1.9
46.2,163.35,-8.25,1.65
52.08,184.14,-11.16,1.86
68.6,242.55,-17.15,2.45
74.48,263.34,-21.28,2.66
42.0,148.5,-13.5,1.5
37.7,128.7,13.0,1.3
80.33,274.23,19.39,2.77
49.59,169.29,6.84,1.71
81.78,279.18,-8.46,2.82
33.6,110.88,11.2,1.12
65.1,214.83,19.53,2.17
34.2,112.86,7.98,1.14
43.8,144.54,7.3,1.46
68.82,219.78,19.98,2.22
76.57,244.53,19.76,2.47
67.27,214.83,15.19,2.17
92.07,294.03,17.82,2.97
73.16,233.64,11.8,2.36
67.89,216.81,8.76,2.19
58.08,174.24,-0.0,1.76
84.15,252.45,-7.65,2.55
76.56,229.68,-9.28,2.32
87.12,261.36,-13.2,2.64
85.47,256.41,-15.54,2.59
38.28,114.84,-8.12,1.16
69.3,207.9,-16.8,2.1
49.5,148.5,-13.5,1.5
100.8,285.12,-8.64,2.88
43.4,122.76,-4.96,1.24
43.2,118.8,-6.0,1.2
49.32,135.63,-8.22,1.37
80.29,214.83,-15.19,2.17
38.48,102.96,-8.32,1.04
87.4,227.7,-20.7,2.3
92.43,234.63,-16.59,2.37
56.94,144.54,-11.68,1.46
45.6,112.86,-5.7,1.14
57.6,142.56,-8.64,1.44
77.9,188.1,-5.7,1.9
111.11,268.29,-10.84,2.71
111.37,256.41,-10.36,2.59
105.78,243.54,-17.22,2.46
55.47,127.71,-10.32,1.29
113.08,254.43,-7.71,2.57
102.52,230.67,-13.98,2.33
66.88,150.48,-13.68,1.52
122.85,270.27,-8.19,2.73
129.6,285.12,-17.28,2.88
78.75,173.25,-15.75,1.75
59.8,128.7,-3.9,1.3
47.38,101.97,-6.18,1.03
63.48,136.62,-12.42,1.38
94.47,198.99,-6.03,2.01
60.16,126.72,-5.12,1.28
132.54,279.18,-16.92,2.82
86.48,182.16,-14.72,1.84
84.96,175.23,-7.08,1.77
119.04,245.52,-12.4,2.48
96.96,199.98,-12.12,2.02
94.08,194.04,-13.72,1.96
143.04,295.02,-23.84,2.98
107.04,220.77,-20.07,2.23
100.98,185.13,3.74,1.87
131.76,241.56,2.44,2.44
111.78,204.93,-0.0,2.07
77.76,142.56,-1.44,1.44
162.0,297.0,-6.0,3.0
62.1,113.85,-3.45,1.15
55.62,101.97,-4.12,1.03
141.48,259.38,-13.1,2.62
128.52,235.62,-19.04,2.38
101.52,186.12,-16.92,1.88
69.3,124.74,2.52,1.26
109.45,197.01,1.99,1.99
128.7,231.66,-0.0,2.34
152.35,274.23,-2.77,2.77
157.3,283.14,-5.72,2.86
110.55,198.99,-6.03,2.01
124.85,224.73,-9.08,2.27
112.2,201.96,-10.2,2.04
103.95,187.11,-15.12,1.89
68.2,122.76,-11.16,1.24
